"customer_id","gender"
"21110","1"
"21111","2"
"21112","1"
"21113","1"
"21114","2"
"21115","1"
"21116","1"
"21117","1"
"21118","1"
"21119","1"
"21120","2"
"21121","1"
"21122","1"
"21123","1"
"21124","1"
"21125","1"
"21126","1"
"21127","2"
"21128","2"
"21129","1"
"21130","1"
"21131","1"
"21132","1"
"21133","1"
"21134","1"
"21135","1"
"21136","1"
"21137","1"
"21138","1"
"21139","1"
"21140","1"
"21141","1"
"21142","1"
"21143","1"
"21144","1"
"21145","1"
"21146","2"
"21147","1"
"21148","1"
"21149","2"
"21150","1"
"21151","1"
"21152","2"
"21153","1"
"21154","2"
"21155","1"
"21156","1"
"21157","2"
"21158","1"
"21159","1"
"21160","1"
"21161","2"
"21162","1"
"21163","1"
"21164","1"
"21165","1"
"21166","2"
"21167","1"
"21168","1"
"21169","1"
"21170","2"
"21171","1"
"21172","1"
"21173","1"
"21174","1"
"21175","1"
"21176","1"
"21177","1"
"21178","2"
"21179","2"
"21180","1"
"21181","1"
"21182","1"
"21183","1"
"21184","2"
"21185","1"
"21186","1"
"21187","1"
"21188","2"
"21189","1"
"21190","1"
"21191","1"
"21192","1"
"21193","1"
"21194","1"
"21195","1"
"21196","1"
"21197","1"
"21198","1"
"21199","1"
"21200","1"
"21201","2"
"21202","1"
"21203","1"
"21204","2"
"21205","1"
"21206","1"
"21207","1"
"21208","1"
"21209","1"
"21210","1"
"21211","1"
"21212","2"
"21213","1"
"21214","1"
"21215","1"
"21216","1"
"21217","1"
"21218","1"
"21219","1"
"21220","1"
"21221","1"
"21222","1"
"21223","1"
"21224","1"
"21225","1"
"21226","1"
"21227","1"
"21228","1"
"21229","1"
"21230","1"
"21231","1"
"21232","2"
"21233","1"
"21234","1"
"21235","1"
"21236","1"
"21237","1"
"21238","1"
"21239","1"
"21240","1"
"21241","1"
"21242","1"
"21243","1"
"21244","2"
"21245","1"
"21246","1"
"21247","1"
"21248","2"
"21249","1"
"21250","1"
"21251","1"
"21252","1"
"21253","2"
"21254","1"
"21255","1"
"21256","1"
"21257","1"
"21258","2"
"21259","1"
"21260","1"
"21261","1"
"21262","1"
"21263","1"
"21264","2"
"21265","1"
"21266","2"
"21267","1"
"21268","1"
"21269","1"
"21270","1"
"21271","1"
"21272","1"
"21273","1"
"21274","1"
"21275","1"
"21276","1"
"21277","1"
"21278","1"
"21279","2"
"21280","1"
"21281","1"
"21282","2"
"21283","1"
"21284","1"
"21285","2"
"21286","2"
"21287","2"
"21288","1"
"21289","1"
"21290","1"
"21291","1"
"21292","1"
"21293","1"
"21294","2"
"21295","1"
"21296","1"
"21297","2"
"21298","1"
"21299","1"
"21300","2"
"21301","1"
"21302","2"
"21304","1"
"21305","1"
"21306","1"
"21307","1"
"21308","1"
"21309","1"
"21310","1"
"21311","1"
"21312","1"
"21313","1"
"21314","1"
"21315","1"
"21316","2"
"21317","1"
"21318","1"
"21319","1"
"21320","2"
"21321","1"
"21322","2"
"21323","2"
"21324","1"
"21325","2"
"21326","1"
"21327","1"
"21328","2"
"21329","1"
"21330","1"
"21331","2"
"21332","1"
"21333","1"
"21334","2"
"21335","1"
"21336","1"
"21337","1"
"21338","1"
"21339","1"
"21340","1"
"21341","2"
"21342","1"
"21343","1"
"21344","1"
"21345","1"
"21346","1"
"21347","1"
"21348","1"
"21349","1"
"21350","1"
"21351","1"
"21352","1"
"21353","1"
"21354","2"
"21355","1"
"21356","1"
"21357","1"
"21358","2"
"21359","2"
"21360","2"
"21361","1"
"21362","2"
"21363","1"
"21364","1"
"21365","2"
"21366","1"
"21367","1"
"21368","1"
"21369","1"
"21370","1"
"21371","1"
"21372","2"
"21373","1"
"21374","1"
"21375","1"
"21376","1"
"21377","1"
"21378","1"
"21379","1"
"21380","2"
"21381","1"
"21382","1"
"21383","1"
"21384","1"
"21385","1"
"21386","2"
"21387","1"
"21388","1"
"21389","1"
"21390","1"
"21391","1"
"21392","1"
"21393","1"
"21394","1"
"21395","1"
"21396","1"
"21397","1"
"21398","2"
"21399","1"
"21400","1"
"21401","2"
"21402","2"
"21403","1"
"21404","2"
"21405","1"
"21406","1"
"21407","1"
"21408","1"
"21409","1"
"21410","1"
"21411","1"
"21412","1"
"21413","1"
"21414","1"
"21415","2"
"21416","1"
"21417","2"
"21418","1"
"21419","2"
"21420","1"
"21421","1"
"21422","1"
"21423","1"
"21424","1"
"21425","1"
"21426","1"
"21427","1"
"21428","1"
"21429","1"
"21430","1"
"21431","2"
"21432","1"
"21433","1"
"21434","1"
"21435","1"
"21436","1"
"21437","1"
"21438","2"
"21439","1"
"21440","1"
"21441","1"
"21442","1"
"21443","1"
"21444","1"
"21445","1"
"21446","2"
"21447","1"
"21448","1"
"21449","1"
"21450","1"
"21451","1"
"21452","1"
"21453","2"
"21454","1"
"21455","1"
"21456","1"
"21457","1"
"21458","1"
"21459","1"
"21460","1"
"21461","1"
"21462","1"
"21463","1"
"21464","1"
"21465","1"
"21466","1"
"21467","1"
"21468","1"
"21469","1"
"21470","1"
"21471","1"
"21472","1"
"21473","2"
"21474","1"
"21475","1"
"21476","1"
"21477","2"
"21478","1"
"21479","1"
"21480","1"
"21481","2"
"21482","1"
"21483","1"
"21484","2"
"21485","1"
"21486","2"
"21487","1"
"21488","2"
"21489","1"
"21490","2"
"21491","2"
"21492","1"
"21493","2"
"21494","2"
"21495","1"
"21496","1"
"21497","1"
"21498","1"
"21499","2"
"21500","1"
"21501","2"
"21502","1"
"21503","1"
"21504","1"
"21505","1"
"21506","1"
"21507","1"
"21508","1"
"21509","1"
"21510","2"
"21511","1"
"21512","1"
"21513","1"
"21514","1"
"21515","1"
"21516","1"
"21517","1"
"21518","2"
"21519","1"
"21520","1"
"21521","1"
"21522","1"
"21523","1"
"21524","1"
"21525","1"
"21526","1"
"21527","1"
"21528","1"
"21529","1"
"21530","1"
"21531","1"
"21532","1"
"21533","1"
"21534","1"
"21535","1"
"21536","1"
"21537","2"
"21538","2"
"21539","1"
"21540","1"
"21541","1"
"21542","1"
"21543","1"
"21544","1"
"21545","1"
"21546","1"
"21547","1"
"21548","1"
"21549","1"
"21550","1"
"21551","1"
"21552","1"
"21553","1"
"21554","2"
"21555","1"
"21556","1"
"21557","2"
"21558","1"
"21559","1"
"21560","1"
"21561","2"
"21562","1"
"21563","2"
"21564","1"
"21565","2"
"21566","2"
"21567","2"
"21568","1"
"21569","1"
"21570","1"
"21571","2"
"21572","2"
"21573","1"
"21574","2"
"21575","2"
"21576","1"
"21577","1"
"21578","1"
"21579","2"
"21580","1"
"21581","1"
"21582","2"
"21583","1"
"21584","1"
"21585","2"
"21586","2"
"21587","2"
"21588","1"
"21589","1"
"21590","1"
"21591","1"
"21592","2"
"21593","1"
"21594","2"
"21595","1"
"21596","2"
"21597","2"
"21598","1"
"21599","1"
"21600","2"
"21601","1"
"21602","1"
"21603","1"
"21604","1"
"21605","2"
"21606","1"
"21607","1"
"21608","2"
"21609","2"
"21610","1"
"21611","2"
"21612","1"
"21613","2"
"21614","1"
"21615","2"
"21616","1"
"21617","1"
"21618","1"
"21619","2"
"21620","1"
"21621","1"
"21622","2"
"21623","1"
"21624","1"
"21625","1"
"21626","1"
"21627","1"
"21628","1"
"21629","1"
"21630","1"
"21631","2"
"21632","1"
"21633","1"
"21634","1"
"21635","1"
"21636","1"
"21637","1"
"21638","1"
"21639","1"
"21640","1"
"21641","2"
"21642","2"
"21643","1"
"21644","1"
"21645","1"
"21646","1"
"21647","1"
"21648","1"
"21649","1"
"21650","1"
"21651","1"
"21652","1"
"21653","1"
"21654","2"
"21655","1"
"21656","1"
"21657","1"
"21658","1"
"21659","1"
"21660","1"
"21661","1"
"21662","1"
"21663","1"
"21664","1"
"21665","2"
"21666","1"
"21667","1"
"21668","1"
"21669","1"
"21670","1"
"21671","1"
"21672","2"
"21673","2"
"21674","2"
"21675","1"
"21676","1"
"21677","1"
"21678","2"
"21679","1"
"21680","1"
"21681","1"
"21682","1"
"21683","1"
"21684","1"
"21685","1"
"21686","1"
"21687","2"
"21688","1"
"21689","1"
"21690","1"
"21691","1"
"21692","2"
"21693","1"
"21694","1"
"21695","1"
"21696","1"
"21697","2"
"21698","1"
"21699","1"
"21700","1"
"21701","1"
"21702","2"
"21703","2"
"21704","2"
"21705","1"
"21706","1"
"21707","1"
"21708","1"
"21709","1"
"21710","1"
"21711","1"
"21712","1"
"21713","2"
"21714","1"
"21715","1"
"21716","1"
"21717","1"
"21718","1"
"21719","2"
"21720","1"
"21721","1"
"21722","1"
"21723","1"
"21724","1"
"21725","1"
"21726","2"
"21727","1"
"21728","1"
"21729","2"
"21730","1"
"21731","1"
"21732","1"
"21733","1"
"21734","1"
"21735","1"
"21736","2"
"21737","1"
"21738","1"
"21739","1"
"21740","2"
"21741","1"
"21742","1"
"21743","1"
"21744","1"
"21745","1"
"21746","2"
"21747","1"
"21748","1"
"21749","1"
"21750","1"
"21751","1"
"21752","1"
"21753","2"
"21754","1"
"21755","1"
"21756","1"
"21757","1"
"21758","1"
"21759","2"
"21760","2"
"21761","1"
"21762","1"
"21763","1"
"21764","1"
"21765","1"
"21766","1"
"21767","1"
"21768","1"
"21769","1"
"21770","1"
"21771","2"
"21772","1"
"21773","1"
"21774","2"
"21775","1"
"21776","1"
"21777","1"
"21778","1"
"21779","1"
"21780","2"
"21781","1"
"21782","2"
"21783","1"
"21784","1"
"21785","1"
"21786","2"
"21787","1"
"21788","1"
"21789","2"
"21790","1"
"21791","1"
"21792","1"
"21793","1"
"21794","1"
"21795","1"
"21796","1"
"21797","1"
"21798","1"
"21799","1"
"21800","1"
"21801","1"
"21802","2"
"21803","1"
"21804","1"
"21805","1"
"21806","1"
"21807","1"
"21808","1"
"21809","1"
"21810","1"
"21811","1"
"21812","1"
"21813","2"
"21814","1"
"21815","1"
"21816","1"
"21817","1"
"21818","1"
"21819","1"
"21820","1"
"21821","1"
"21822","1"
"21823","2"
"21824","1"
"21825","1"
"21826","2"
"21827","1"
"21828","1"
"21829","1"
"21830","1"
"21831","2"
"21832","1"
"21833","1"
"21834","1"
"21835","1"
"21836","1"
"21837","1"
"21838","1"
"21839","1"
"21840","1"
"21841","1"
"21842","1"
"21843","1"
"21844","1"
"21845","1"
"21846","1"
"21847","1"
"21848","2"
"21849","1"
"21850","1"
"21851","2"
"21852","1"
"21853","1"
"21854","1"
"21855","2"
"21856","1"
"21857","2"
"21858","1"
"21859","2"
"21860","1"
"21861","1"
"21862","1"
"21863","2"
"21864","1"
"21865","1"
"21866","1"
"21867","2"
"21868","2"
"21869","2"
"21870","2"
"21871","1"
"21872","1"
"21873","1"
"21874","1"
"21875","1"
"21876","1"
"21877","1"
"21878","1"
"21879","1"
"21880","1"
"21881","1"
"21882","1"
"21883","2"
"21884","1"
"21885","1"
"21886","1"
"21887","1"
"21888","1"
"21889","1"
"21890","1"
"21891","1"
"21892","2"
"21893","1"
"21894","1"
"21895","1"
"21896","1"
"21897","2"
"21898","1"
"21899","1"
"21900","1"
"21901","1"
"21902","1"
"21903","1"
"21904","1"
"21905","2"
"21906","1"
"21907","1"
"21908","2"
"21909","1"
"21910","1"
"21911","1"
"21912","1"
"21913","1"
"21914","1"
"21915","1"
"21916","1"
"21917","2"
"21918","1"
"21919","1"
"21920","2"
"21921","1"
"21922","1"
"21923","1"
"21924","1"
"21925","2"
"21926","1"
"21927","1"
"21928","1"
"21929","2"
"21930","1"
"21931","1"
"21932","1"
"21933","1"
"21934","1"
"21935","1"
"21936","1"
"21937","1"
"21938","1"
"21939","1"
"21940","1"
"21941","1"
"21942","1"
"21943","1"
"21944","1"
"21945","1"
"21946","1"
"21947","1"
"21948","1"
"21949","1"
"21950","1"
"21951","2"
"21952","2"
"21953","1"
"21954","1"
"21955","1"
"21956","1"
"21957","1"
"21958","1"
"21959","1"
"21960","1"
"21961","1"
"21962","1"
"21963","1"
"21964","1"
"21965","1"
"21966","1"
"21967","1"
"21968","1"
"21969","1"
"21970","1"
"21971","1"
"21972","1"
"21973","1"
"21974","2"
"21975","2"
"21976","1"
"21977","1"
"21978","2"
"21979","2"
"21980","1"
"21981","1"
"21982","1"
"21983","1"
"21984","1"
"21985","2"
"21986","1"
"21987","2"
"21988","1"
"21989","1"
"21990","1"
"21991","1"
"21992","1"
"21993","1"
"21994","1"
"21995","2"
"21996","2"
"21997","1"
"21998","1"
"21999","2"
"22000","2"
"22001","1"
"22002","2"
"22003","1"
"22004","1"
"22005","1"
"22006","2"
"22007","1"
"22008","1"
"22009","1"
"22010","1"
"22011","1"
"22012","2"
"22013","1"
"22014","1"
"22015","2"
"22016","1"
"22017","1"
"22018","2"
"22019","1"
"22020","1"
"22021","2"
"22022","2"
"22023","2"
"22024","1"
"22025","2"
"22026","1"
"22027","2"
"22028","1"
"22029","1"
"22030","2"
"22031","1"
"22032","1"
"22033","1"
"22034","1"
"22035","2"
"22036","1"
"22037","1"
"22038","1"
"22039","1"
"22040","2"
"22041","1"
"22042","1"
"22043","2"
"22044","1"
"22045","1"
"22046","1"
"22047","2"
"22048","1"
"22049","1"
"22050","1"
"22051","1"
"22052","1"
"22053","1"
"22054","2"
"22055","1"
"22056","2"
"22057","1"
"22058","1"
"22059","1"
"22060","1"
"22061","1"
"22062","1"
"22063","1"
"22064","1"
"22065","2"
"22066","1"
"22067","1"
"22068","1"
"22069","1"
"22070","1"
"22071","1"
"22072","2"
"22073","1"
"22074","2"
"22075","2"
"22076","1"
"22077","1"
"22078","1"
"22079","1"
"22080","1"
"22081","1"
"22082","1"
"22083","1"
"22084","1"
"22085","1"
"22086","2"
"22087","1"
"22088","2"
"22089","1"
"22090","1"
"22091","1"
"22092","2"
"22093","1"
"22094","1"
"22095","1"
"22096","1"
"22097","1"
"22098","1"
"22099","1"
"22100","1"
"22101","1"
"22102","1"
"22103","1"
"22104","2"
"22105","1"
"22106","1"
"22107","1"
"22108","2"
"22109","2"
"22110","1"
"22111","1"
"22112","1"
"22113","1"
"22114","1"
"22115","2"
"22116","1"
"22117","2"
"22118","2"
"22119","2"
"22120","2"
"22121","1"
"22122","1"
"22123","1"
"22124","1"
"22125","2"
"22126","1"
"22127","1"
"22128","1"
"22129","1"
"22130","2"
"22131","1"
"22132","2"
"22133","1"
"22134","1"
"22135","1"
"22136","2"
"22137","1"
"22138","1"
"22139","1"
"22140","1"
"22141","1"
"22142","2"
"22143","1"
"22144","1"
"22145","1"
"22146","1"
"22147","1"
"22148","1"
"22149","1"
"22150","1"
"22151","1"
"22152","1"
"22153","1"
"22154","2"
"22155","1"
"22156","1"
"22157","1"
"22158","1"
"22159","2"
"22160","1"
"22161","2"
"22162","2"
"22163","1"
"22164","2"
"22165","1"
"22166","1"
"22167","1"
"22168","1"
"22169","2"
"22170","1"
"22171","2"
"22172","2"
"22173","1"
"22174","2"
"22175","1"
"22176","1"
"22177","1"
"22178","1"
"22179","1"
"22180","1"
"22181","2"
"22182","1"
"22183","1"
"22184","1"
"22185","1"
"22186","1"
"22187","1"
"22188","1"
"22189","1"
"22190","2"
"22191","1"
"22192","2"
"22193","1"
"22194","2"
"22195","2"
"22196","1"
"22197","1"
"22198","1"
"22199","1"
"22200","1"
"22201","1"
"22202","1"
"22203","1"
"22204","1"
"22205","1"
"22206","1"
"22207","2"
"22208","1"
"22209","1"
"22210","1"
"22212","1"
"22213","2"
"22214","1"
"22215","2"
"22216","2"
"22217","1"
"22218","2"
"22219","1"
"22220","1"
"22221","1"
"22222","1"
"22223","2"
"22224","2"
"22225","1"
"22226","1"
"22227","1"
"22228","2"
"22229","1"
"22230","2"
"22231","1"
"22232","1"
"22233","1"
"22234","1"
"22235","2"
"22236","1"
"22237","2"
"22238","1"
"22239","1"
"22240","1"
"22241","2"
"22242","1"
"22243","1"
"22244","2"
"22245","2"
"22246","1"
"22247","2"
"22248","2"
"22249","2"
"22250","1"
"22251","1"
"22252","1"
"22253","1"
"22254","1"
"22255","1"
"22256","1"
"22257","1"
"22258","1"
"22259","1"
"22260","1"
"22261","2"
"22262","2"
"22263","1"
"22264","1"
"22265","1"
"22266","1"
"22267","1"
"22268","1"
"22269","1"
"22270","1"
"22271","2"
"22272","1"
"22273","1"
"22274","1"
"22275","1"
"22276","1"
"22277","1"
"22278","1"
"22279","1"
"22280","2"
"22281","2"
"22282","1"
"22283","1"
"22284","2"
"22285","2"
"22286","1"
"22287","2"
"22288","2"
"22289","1"
"22290","1"
"22291","2"
"22292","1"
"22293","1"
"22294","1"
"22295","1"
"22296","1"
"22297","2"
"22298","2"
"22299","1"
"22300","1"
"22301","1"
"22302","2"
"22303","1"
"22304","1"
"22305","1"
"22306","2"
"22307","1"
"22308","2"
"22309","2"
"22310","1"
"22312","2"
"22313","1"
"22314","1"
"22315","1"
"22316","1"
"22317","1"
"22318","2"
"22319","1"
"22320","1"
"22321","1"
"22322","1"
"22323","2"
"22324","1"
"22325","1"
"22326","2"
"22327","1"
"22328","1"
"22329","1"
"22330","1"
"22331","1"
"22332","1"
"22333","1"
"22334","1"
"22335","1"
"22336","1"
"22337","1"
"22338","1"
"22339","1"
"22340","1"
"22341","1"
"22342","1"
"22343","1"
"22344","2"
"22345","1"
"22346","1"
"22347","1"
"22348","1"
"22349","1"
"22350","2"
"22351","1"
"22352","2"
"22353","1"
"22354","1"
"22355","1"
"22356","2"
"22357","1"
"22358","1"
"22359","1"
"22360","1"
"22361","1"
"22362","1"
"22363","1"
"22364","1"
"22365","1"
"22366","1"
"22367","2"
"22368","1"
"22369","1"
"22370","2"
"22371","2"
"22372","1"
"22373","1"
"22374","1"
"22375","1"
"22376","2"
"22377","2"
"22378","2"
"22379","2"
"22380","2"
"22381","2"
"22382","1"
"22383","2"
"22384","1"
"22385","1"
"22386","1"
"22387","2"
"22388","2"
"22389","1"
"22390","1"
"22391","2"
"22392","1"
"22393","1"
"22394","1"
"22395","1"
"22396","1"
"22397","1"
"22398","2"
"22399","2"
"22400","1"
"22401","1"
"22402","1"
"22403","1"
"22404","1"
"22405","2"
"22406","1"
"22407","1"
"22408","1"
"22409","1"
"22410","2"
"22411","1"
"22412","1"
"22413","2"
"22414","1"
"22415","1"
"22416","1"
"22417","1"
"22418","2"
"22419","1"
"22420","1"
"22421","1"
"22422","2"
"22423","2"
"22424","1"
"22425","1"
"22426","1"
"22427","1"
"22428","1"
"22429","1"
"22430","1"
"22431","1"
"22432","1"
"22433","1"
"22434","1"
"22435","2"
"22436","1"
"22437","1"
"22438","1"
"22439","1"
"22440","1"
"22441","1"
"22442","2"
"22443","1"
"22444","1"
"22445","1"
"22446","1"
"22447","2"
"22448","1"
"22449","2"
"22450","1"
"22451","1"
"22452","1"
"22453","1"
"22454","1"
"22455","1"
"22456","1"
"22457","2"
"22458","1"
"22459","1"
"22460","1"
"22461","1"
"22462","1"
"22463","1"
"22464","1"
"22465","1"
"22466","1"
"22467","1"
"22468","1"
"22469","2"
"22470","1"
"22471","1"
"22472","2"
"22473","1"
"22474","1"
"22475","1"
"22476","1"
"22477","1"
"22478","1"
"22479","1"
"22480","2"
"22481","2"
"22482","1"
"22483","1"
"22484","2"
"22485","1"
"22486","1"
"22487","1"
"22488","1"
"22489","1"
"22490","2"
"22491","1"
"22492","1"
"22493","2"
"22494","1"
"22495","1"
"22496","1"
"22497","1"
"22498","1"
"22499","1"
"22500","1"
"22501","1"
"22502","1"
"22503","2"
"22504","1"
"22505","1"
"22506","1"
"22507","1"
"22508","1"
"22509","1"
"22510","1"
"22511","1"
"22512","1"
"22513","1"
"22514","1"
"22515","1"
"22516","1"
"22517","1"
"22518","1"
"22519","1"
"22520","1"
"22521","1"
"22522","1"
"22523","2"
"22524","1"
"22525","1"
"22526","1"
"22527","2"
"22528","1"
"22529","2"
"22530","2"
"22531","1"
"22532","1"
"22533","1"
"22534","1"
"22535","1"
"22536","1"
"22537","1"
"22538","1"
"22539","2"
"22540","2"
"22541","1"
"22542","2"
"22543","1"
"22544","1"
"22545","2"
"22546","1"
"22547","1"
"22548","2"
"22549","1"
"22550","1"
"22551","1"
"22552","1"
"22553","1"
"22554","1"
"22555","1"
"22556","2"
"22557","1"
"22558","1"
"22559","1"
"22560","2"
"22561","1"
"22562","1"
"22563","1"
"22564","1"
"22565","1"
"22566","1"
"22567","1"
"22568","1"
"22569","1"
"22570","1"
"22571","1"
"22572","1"
"22573","1"
"22574","1"
"22575","1"
"22576","2"
"22577","2"
"22578","1"
"22579","1"
"22580","1"
"22581","2"
"22582","2"
"22583","2"
"22584","1"
"22585","1"
"22586","1"
"22587","1"
"22588","1"
"22589","2"
"22590","1"
"22591","1"
"22592","2"
"22593","2"
"22594","2"
"22595","1"
"22596","1"
"22597","1"
"22598","2"
"22599","2"
"22600","1"
"22601","1"
"22602","1"
"22603","2"
"22604","1"
"22605","1"
"22606","1"
"22607","2"
"22608","1"
"22609","1"
"22610","1"
"22611","1"
"22612","1"
"22613","1"
"22614","1"
"22615","1"
"22616","1"
"22617","2"
"22618","1"
"22619","2"
"22620","1"
"22621","1"
"22622","1"
"22623","2"
"22624","1"
"22625","1"
"22626","1"
"22627","1"
"22628","1"
"22629","1"
"22630","1"
"22631","2"
"22632","1"
"22633","1"
"22634","1"
"22635","1"
"22636","1"
"22637","1"
"22638","1"
"22639","2"
"22640","1"
"22641","1"
"22642","2"
"22643","1"
"22644","1"
"22645","1"
"22646","1"
"22647","2"
"22648","1"
"22649","1"
"22650","1"
"22651","1"
"22652","2"
"22653","1"
"22654","1"
"22655","1"
"22656","1"
"22657","1"
"22658","1"
"22659","1"
"22660","1"
"22661","1"
"22662","2"
"22663","2"
"22664","1"
"22665","1"
"22666","1"
"22667","1"
"22668","1"
"22669","2"
"22670","2"
"22671","1"
"22672","1"
"22673","1"
"22674","2"
"22675","2"
"22676","2"
"22677","1"
"22678","1"
"22679","1"
"22680","2"
"22681","1"
"22682","2"
"22683","2"
"22684","2"
"22685","1"
"22686","2"
"22687","1"
"22688","1"
"22689","1"
"22690","1"
"22691","1"
"22692","1"
"22693","1"
"22694","2"
"22695","1"
"22696","1"
"22697","1"
"22698","1"
"22699","1"
"22700","1"
"22701","2"
"22702","1"
"22703","2"
"22704","1"
"22705","1"
"22706","1"
"22707","1"
"22708","2"
"22709","1"
"22710","1"
"22711","2"
"22712","1"
"22713","1"
"22714","2"
"22715","1"
"22716","2"
"22717","2"
"22718","2"
"22719","1"
"22720","1"
"22721","1"
"22722","1"
"22723","1"
"22724","1"
"22725","1"
"22726","1"
"22727","1"
"22728","1"
"22729","1"
"22730","2"
"22731","2"
"22732","1"
"22733","1"
"22734","1"
"22735","1"
"22736","1"
"22737","1"
"22738","1"
"22739","1"
"22740","1"
"22741","2"
"22742","1"
"22743","1"
"22744","1"
"22745","1"
"22746","2"
"22747","1"
"22748","1"
"22749","2"
"22750","1"
"22751","1"
"22752","1"
"22753","1"
"22754","1"
"22755","1"
"22756","1"
"22757","1"
"22758","1"
"22759","1"
"22760","1"
"22761","1"
"22762","1"
"22763","1"
"22764","1"
"22765","1"
"22766","1"
"22767","1"
"22768","2"
"22769","1"
"22770","2"
"22771","1"
"22772","1"
"22773","1"
"22774","2"
"22775","1"
"22776","1"
"22777","1"
"22778","2"
"22779","1"
"22780","1"
"22781","1"
"22782","2"
"22783","1"
"22784","2"
"22785","1"
"22786","1"
"22787","1"
"22788","2"
"22789","1"
"22790","2"
"22791","1"
"22792","1"
"22793","2"
"22794","1"
"22795","1"
"22796","2"
"22797","2"
"22798","1"
"22799","1"
"22800","2"
"22801","1"
"22802","1"
"22803","1"
"22804","2"
"22805","1"
"22806","1"
"22807","1"
"22808","2"
"22809","1"
"22810","1"
"22811","1"
"22812","1"
"22813","1"
"22814","2"
"22815","1"
"22816","2"
"22817","1"
"22818","2"
"22819","1"
"22820","1"
"22821","2"
"22822","1"
"22823","2"
"22824","1"
"22825","1"
"22826","2"
"22827","1"
"22828","1"
"22829","1"
"22830","2"
"22831","2"
"22832","1"
"22833","1"
"22834","2"
"22835","1"
"22836","2"
"22837","1"
"22838","2"
"22839","1"
"22840","1"
"22841","1"
"22842","1"
"22843","1"
"22844","1"
"22845","1"
"22846","1"
"22847","1"
"22848","1"
"22849","1"
"22850","2"
"22851","1"
"22852","1"
"22853","1"
"22854","1"
"22855","2"
"22856","2"
"22857","2"
"22858","1"
"22859","1"
"22860","1"
"22861","1"
"22862","1"
"22863","1"
"22864","2"
"22865","1"
"22866","1"
"22867","1"
"22868","1"
"22869","1"
"22870","1"
"22871","1"
"22872","1"
"22873","1"
"22874","1"
"22875","2"
"22876","1"
"22877","2"
"22878","1"
"22879","1"
"22880","1"
"22881","1"
"22882","1"
"22883","1"
"22884","1"
"22885","1"
"22886","1"
"22887","2"
"22888","1"
"22889","2"
"22890","1"
"22891","1"
"22892","1"
"22893","2"
"22894","2"
"22895","1"
"22896","1"
"22897","1"
"22898","2"
"22899","2"
"22900","1"
"22901","1"
"22902","1"
"22903","1"
"22904","1"
"22905","1"
"22906","1"
"22907","1"
"22908","2"
"22909","1"
"22910","1"
"22911","2"
"22912","1"
"22913","1"
"22914","1"
"22915","1"
"22916","1"
"22917","1"
"22918","1"
"22919","1"
"22920","1"
"22921","1"
"22922","1"
"22923","1"
"22924","2"
"22925","1"
"22926","1"
"22927","1"
"22929","1"
"22930","1"
"22931","1"
"22932","1"
"22933","1"
"22934","1"
"22935","1"
"22936","1"
"22937","2"
"22938","2"
"22939","1"
"22940","1"
"22941","1"
"22942","1"
"22943","1"
"22944","2"
"22945","1"
"22946","2"
"22947","1"
"22948","1"
"22949","1"
"22950","1"
"22951","1"
"22952","1"
"22953","1"
"22954","2"
"22955","1"
"22956","2"
"22957","1"
"22958","1"
"22959","1"
"22960","1"
"22961","1"
"22962","1"
"22963","2"
"22964","1"
"22965","1"
"22966","1"
"22967","2"
"22968","1"
"22969","1"
"22970","1"
"22971","1"
"22972","1"
"22973","1"
"22974","1"
"22975","1"
"22976","1"
"22977","1"
"22978","2"
"22979","1"
"22980","1"
"22981","1"
"22982","1"
"22983","1"
"22984","1"
"22985","2"
"22986","1"
"22987","1"
"22988","2"
"22989","1"
"22990","1"
"22991","1"
"22992","1"
"22993","1"
"22994","2"
"22995","1"
"22996","1"
"22997","1"
"22998","2"
"22999","1"
"23000","2"
"23001","1"
"23002","1"
"23003","1"
"23004","1"
"23005","1"
"23006","1"
"23007","1"
"23008","1"
"23009","1"
"23010","2"
"23011","2"
"23012","1"
"23013","2"
"23014","1"
"23015","1"
"23016","1"
"23017","1"
"23018","2"
"23019","1"
"23020","2"
"23021","1"
"23022","2"
"23023","1"
"23024","1"
"23025","1"
"23026","1"
"23027","1"
"23028","1"
"23029","1"
"23030","1"
"23031","1"
"23032","1"
"23033","1"
"23034","1"
"23035","2"
"23036","1"
"23037","1"
"23038","2"
"23039","1"
"23040","1"
"23041","1"
"23042","1"
"23043","1"
"23044","2"
"23045","1"
"23046","2"
"23047","2"
"23048","1"
"23049","1"
"23050","1"
"23051","1"
"23052","2"
"23053","2"
"23054","1"
"23055","1"
"23056","1"
"23057","2"
"23058","2"
"23059","1"
"23060","2"
"23061","1"
"23062","2"
"23063","1"
"23064","1"
"23065","1"
"23066","1"
"23067","1"
"23068","1"
"23069","1"
"23070","1"
"23071","1"
"23072","1"
"23073","1"
"23074","1"
"23075","1"
"23076","1"
"23077","2"
"23078","1"
"23079","1"
"23080","1"
"23081","2"
"23082","1"
"23083","1"
"23084","1"
"23085","1"
"23086","1"
"23087","1"
"23088","1"
"23089","1"
"23090","1"
"23091","1"
"23092","1"
"23093","1"
"23094","1"
"23095","1"
"23096","1"
"23097","1"
"23098","1"
"23099","2"
"23100","1"
"23102","1"
"23103","1"
"23104","1"
"23105","1"
"23106","1"
"23107","1"
"23108","1"
"23109","1"
"23110","1"
"23111","1"
"23112","1"
